bedeutung;sachgruppe
ab- oder hochstehen (Haare);5940
stehen, verharren (in Redensart);5550
aufgerichtet sein;5550
stehen, sich befinden;5500
abstehen, aufragen trotz Frisieren (Haare);5940
stehen, platziert sein;9100
geschrieben sein, zu lesen sein (in Redensart);7595
wachsen, gedeihen;9120
Deckakt zulassen, von Mutterschwein;4113
errichtet sein, sich befinden;9500
gerichtet sein;9510
geschrieben sein;8400
in einem Zustand sein;9100
stehen, vorhanden sein;6530
sich befinden (in Redensart);9100
stehen, nicht funktionieren;9130
Freiplatz beim Fangenspiel;7360
aufrecht stehen;5550
aussehen, einen Eindruck machen (in Redensart);9100
sich befinden auf (in Redensart);9500
stehen (in Fügung);5940
stehen, herumstehen;9800
stehen, sich befinden (in Redensart);5230
weisen, zeigen;9500
Deckakt zulassen, von Ziege;4115
ab- oder hochstehen lassen (Haare);5940
am Himmel stehen, von Wolken;2200
bestehen, existieren;9100
geschrieben sein, enthalten sein;6530
geschrieben, gedruckt sein (in Redensart);6250
gut aussehen, zieren;5932
im Stall stehen, eingestallt sein (in Redensart);5210
in frisiertem Zustand bleiben;5940
kleiden, gut aussehen;5930
offen lagern (Bier);5920
passen, gut an jemandem aussehen;5932
prall gefüllt abstehen;9400
sich am Himmel zeigen;9800
sich befinden, errichtet sein;9500
sich befinden, errichtet sein (in Redensart);9500
stehen, treten;5530
ungepflügt verbleiben;7430
warten;5330
zu etwas passen;5230
Heiratsantrag abweisen;6440
begattet werden, von Schwein;4113
nicht unter den Pflug nehmen, damit ein Rain als Grenzstreifen verbleibt;7430
nicht unter den Pflug nehmen, damit ein Rain als Grenzstreifen verbleibt;7430
Aufgetischtes nicht verzehren;5910
sich ohne Abschied entfernen;5532
ab- oder hochstehen lassen (Haare);5940
verharren;9800
stehenbleiben;5330
ungepflügt verbleiben;7430
stehenbleiben, nicht weitergehen;5600
in der Spur bleiben;9800
nicht geackert werden;7440
stehenbleiben, nicht funktionieren;9130
trotz Frisieren in die Höhe stehen (Haare);5940
trächtig werden;4111
empfangen, trächtig werden;7450
in frisiertem Zustand bleiben;5940
in frisiertem Zustand bleiben (Haare);5940
nicht stillstehen (in Redensart);5810
nicht trächtig werden (Kuh);4111
übrig bleiben, zurückbleiben;7370
im Kapital des Hofs bleiben;7620
senkrecht, aufrecht stehend;9500
stehend, aufrecht;7720
stehend;9800
Getreidereste auf dem Feld, nach dem Mähdreschen;7440
Eheversprechen zurückziehen, Verlobung lösen, Liebesbeziehung beenden;6440
ein Mädchen, eine Geliebte zurückweisen;7010
einen Burschen, einen Geliebten zurückweisen;7010
ungepflügt verbleiben;7430
einen Rest nicht verbrauchen, zurücklassen;9315
fremdes Eigentum heimlich an sich nehmen;8320
stehlen (in Redensart);8320
stehlen (in Spielbezeichnung);8320
unbeweglich;5450
sonderbar (Charakter), spröde;6280
steif;5700
steif (in Redensart);6460
Mauer mit Pflöcken abstützen;7710
jemanden bevorzugen, lieber mögen;9110
steifer schwarzer Feiertagshut;5936
steifer schwarzer Feiertagshut;5936
Zylinderhut;5936
steigen (in Redensart);9800
durch Treten betätigen, z. B. eine Bremse;9800
hervortreten;9800
gravitätisch, hochmütig schreiten;5530
Zunehmen des Monds;2100
aufwärts bewegen;9800
anziehen (Kleidung);5930
große Schritte machen;5530
sich erhöhen;5530
imponierend, beeindruckend;5167
beeindruckend, auffallend;5400
Prasseln des Regens an die Scheibe;2200
aus Stein;9230
aus Stein;9230
aus Stein;9230
Steine aufweisend von Ackererde;2910
hart, unnachgiebig;9230
hart, unnachgiebig;9230
rau, ausgetrocknet von Brot;5910
Steine aufweisend von Ackererde;2910
steinig;2700
aus Stein;9230
hart, unnachgiebig;9230
ermüdet, erschöpft von Arbeit;5600
reich an Steinen;8330
etwas mit Pflöcken abstützen, zum Beispiel eine Mauer, einen Balken oder übervolle Obstbaumäste;7500
Baum mit Pflöcken abstützen;7480
Mauer mit Pflöcken abstützen;7710
Mauer mit Pflöcken abstützen;7710
Balken mit Pflöcken abstützen;7710
Wand mit Pflöcken abstützen;7710
"den Aushängekasten des Standesamts symbolisch mit Pflöcken ""abstützen""";7321
den Rodelschlitten mit den Schuhabsätzen bremsen;7360
etwas mit den Händen oder Füßen abwehren;5520
sich einen Holzsplitter einstechen;5700
sich gebärden, sich geben;6260
sich zögerlich verhalten;6421
zu einer Auseinandersetzung bereit sein;7030
Vorgang, wenn ein Vogel seine Federn so stellt, dass sie abstehen und der Vogelkörper ganz rund aussieht;4200
platzieren;9500
stellen (in Redensart);5340
hinstellen;9800
(von Fanggeräten) aufstellen;6420
aufstellen, aufrichten;9800
den Schnurrbart an den seitlichen Enden nach oben drehen;5940
erwischen, ertappen;6421
stellen;9800
an manchen Stellen;9400
zerstritten, verkracht;6333
etwas mit Pflöcken abstützen, zum Beispiel eine Mauer, einen Balken oder übervolle Obstbaumäste;7500
breitbeinig gehen;5530
mit ganz kleinen Schritten gehen;5530
Baum mit Pflöcken abstützen;7480
einen Gegenstand fortbewegen;9800
herumwälzen (einen schweren Gegenstand);9800
stauen, zurückhalten;7900
Arbeitslosengeld beziehen;7620
gekochte Kartoffeln durch Sieb drücken;7740
gekochte Äpfel oder Kartoffeln durch Sieb drücken;7740
Arbeitslosengeld beziehen;7620
vertreiben, verjagen;9311
vertreiben, verjagen;9311
sterben;5870
sterben (in Redensart);5870
das Leben beschließen;5870
stark betrunken;5925
schwer betrunken;5925
betrunken;5925
stark betrunken;5925
schwer betrunken;5925
stark betrunken;5925
ab- oder hochstehen (Haare);5940
überhängende Langhölzer, die auf dem Wagen transportiert werden sollen, mit Hilfe eines Strickes o. ä. in Fahrtrichtung bringen;7550
ab- oder hochstehen (Haare);5940
Vorgang, wenn ein Vogel seine Federn so stellt, dass sie abstehen und der Vogelkörper ganz rund aussieht;4200
begatten, von Geflügel;4240
begatten der Henne durch den Hahn;4240
prall gefüllt abstehen;9400
prall gefüllt sein;9220
aufrichten, aufstellen;6300
den Schnurrbart an den seitlichen Enden nach oben drehen;5940
Langholz fahren mit getrenntem Vorder- und Hinterwagen;7550
abstehen, prall sein;5910
betrunken sein;5925
breitbeinig gehen;5530
ragen, abstehen;5210
unförmig weit am Körper hängen von Kleidung;5930
widerspenstig sein, abstehen trotz Frisieren (Haare);5940
steif sein (Wäsche);7770
zum Überlaufen, übermäßig;9210
ab- oder hochstehen (Haare);5940
prall, abstehend;9230
beständig, unentwegt;9600
stehlen;8320
jemanden necken, verspotten;6333
jemanden aufhetzen;6460
streiten aus geringfügigem Anlass;6333
streiten;6333
jemanden reizen, ärgern;6460
veralbern;7220
zum Streiten reizen;6333
Latten unter die Deckenbalken nageln;7520
quälen;6320
ärgern, zum Streit reizen;7030
in etwas kramend suchen;5520
in etwas kramend suchen;5520
muffiger, abgestandener Geruch in Wohnungen;5430
etwas mit Pflöcken abstützen, zum Beispiel eine Mauer, einen Balken oder übervolle Obstbaumäste;7500
jemanden necken, verspotten;6333
Baum mit Pflöcken abstützen;7480
muffiger, abgestandener Geruch in Wohnungen;5430
muffig, abgestanden riechend;5430
muffig, abgestanden riechend;5430
übelriechend, abgestanden, von Raumluft;5430
jemanden aufhetzen;6460
längere Zeit starr vor sich hinblicken;5410
stieren (in Redensart);5410
Kuh decken;4111
ein beleidigtes Gesicht machen;6320
starr;4111
wild, außer sich, erregt (pejor);6280
mit einem Nacken wie ein Stier;5210
brünstig sein vom Rind;4111
triebhaft, vom Geschlechtstrieb bestimmt sein von jungen Frauen bzw. Mädchen;5350
ausreißen, weglaufen [um sich einer unangenehmen Situation, jemandes Zugriff zu entziehen];5332
ausgeben, spendieren;6560
sich heimlich ohne Abschied entfernen;5532
zukommen lassen;9315
sich heimlich ohne Abschied entfernen;5532
verschwinden, verduften;7020
weggehen;5532
"zurückhaltend, nicht sehr gesprächig; in sich gekehrt";6421
geräuschlos;5420
wortkarg;7200
sonderbar (Charakter), spröde;6280
still;5420
still (in Redensart);9800
den Hunger vorbeigehen lassen;5910
säugen (Ferkel);4113
zurückhalten, einstellen;9314
sich ruhig und unauffällig verhalten;7020
richtig, die Wahrheit sein;6530
rechnerisch richtig;9320
richtig sein;9240
jemanden aufhetzen;6460
jemanden mit unschönen Spitznamen necken;6333
richtig sein (im Kopf);6333
übel riechen;5430
schlechten Geruch verströmen (in Redensart);5340
üblen Geruch von sich geben;5430
schlechten Geruch verströmen;5340
einen Groll gegen jemanden hegen;6333
riechen, Geruch verströmen;5430
stinken;5430
Fäulnisgeruch verströmen;7550
schlecht riechen;5430
übel riechend;5430
die Luft in einem Zimmer durch Rauch, z.B. eine Zigarre oder Zigarette verderben;5921
schlechten Geruch verströmend, übel riechend;5430
verärgert, ärgerlich;6333
stinket (in Redensart);5430
faules Ei (in Redensart);5340
sehr faul;6405
fade, träge, stumpfsinnig;6280
arbeitsscheuer Mensch;6114
schlechten Geruch verströmend, übel riechend;5430
stur, unnachgiebig;6260
schwer betrunken;5925
vollkommen blind;5700
dunkel, dämmrig;2100
sauer gewordene Milch;7455
geronnen, sauer;9230
sauer gewordene Milch;7455
beim Aufsagen eines Textes nicht mehr weiterwissen;6230
Wühlen des Maulwurfs;4130
sich mit Schimmel bedecken, schimmelig werden;9230
nicht groß gewachsen, aber von kräftiger Statur;5210
geronnen, sauer;9230
kernfaul, von Holz;7550
wie Schimmel, nach Schimmel riechend;5430
sauer gewordene Milch;7455
kernfaul, von Holz;7550
sehr dunkel, düster;2100
sehr dunkel;2000
besonders intelligent;6210
betrunken;5925
schwer betrunken;5925
kernfaul, von Holz;7550
mürrisch, beleidigt;6280
dürr, abgestorben von Pflanzen;9130
geronnen, sauer;9230
modrig riechend;5430
sauer gewordene Milch;7455
stockdunkel;2100
verrückt, wild, verliebt;6270
stockdunkel;2100
sehr unbeweglich;5450
sauer gewordene Milch;7455
beim Aufsagen eines Textes nicht mehr weiterwissen;6230
beim Gehen, Laufen mit dem Fuß an eine Unebenheit, ein Hindernis stoßen, dadurch den festen Halt verlieren und zu fallen drohen;5530
aus der Spur Werfen des Pfluges infolge harten Untergrundes;7430
hochmütig, eingebildet;6280
hochmütig;6280
eingebildet;6280
erheblich;9400
stolz;6280
hochmütig;6280
hochmütiger Mensch;6119
mit ganz kleinen Schritten gehen;5530
breitbeinig gehen;5530
graziös gehen;5530
hochmütig, eingebildet;6280
mit vollem Mund kauen;5360
mästen;7450
gekochte Äpfel oder Kartoffeln durch Sieb drücken;7740
verschließen;9300
verstopfen, schließen;9800
Geschlechtsverkehr ausüben (pejor);5350
Kartoffeln für das Viehfutter zerkleinern;7450
schlecht, minderwertig ausbessern;7545
stopfen (in Redensart);9800
stopfen, ausbessern;7545
voll machen;9400
zum Überlaufen (in Verbindung mit voll);9210
gestrichen voll, bis zum Rand voll;9400
das erste Mal nach der Ernte den Acker pflügen;7440
den Rodelschlitten mit den Schuhabsätzen bremsen;7360
beim Aufsagen eines Textes nicht mehr weiterwissen;6230
mit ganz kleinen Schritten gehen;5530
stur, unnachgiebig;6260
stur;6260
krumm, schief;9220
ab- oder hochstehend;9230
dürr, abgestorben von Pflanzen;9130
beim Aufsagen eines Textes nicht mehr weiterwissen;6230
den Tabakrauch so ausatmen, dass sich Ringe formen;5921
eine Schuld in Raten begleichen;7620
stur, unnachgiebig;6260
sich mit dem Fuß berühren;5530
kämpfen von Ziegen gegeneinander;4115
stoßen, prellen;9800
kämpfen der Zicklein;4115
stoßen (in Redensart);4100
Wühlen des Maulwurfs;4130
den Kopf anschlagen (Kinderwort);9800
mit Hörnern stoßen;4110
junge Pflanze ins Erdreich setzen;7480
streiten, sich überwerfen;6333
schluchzen;6320
still, fast tränenlos weinen;6320
infolge ungleichmäßiger Bewegung auf unebenem, steinigem o. ä. Untergrund schüttern, wackeln;7810
sich einen Holzsplitter einstechen;5700
still weinen oder schluchzen;6320
aus Trauer weinen;6320
streiten;6333
Fußball schießen;7340
den Tabakrauch so ausatmen, dass sich Ringe formen;5921
heftig schlagen des Herzens;5320
längere Zeit starr vor sich hinblicken;5410
mit dem Fuß berühren;5530
sich mürrisch, beleidigt verhalten;6333
stoßen;5521
weinen;6320
in Abständen ruckartig;9800
in großer Menge;9400
"auf dem kürzesten, schnellsten Weg; sofort";9500
strafen;6333
sehr froh und glücklich aussehen;5510
urinieren;5340
von Flüssigkeit: mit großer Wucht, in schnellem Tempo in Form eines Strahls herauskommen;9233
von kräftiger Statur;5210
kräftig;5210
kräftig von Statur;5210
groß, stark;9240
gut aussehend;9240
kräftig, wohlgestalt;5210
gut aussehen, gesund wirken;5700
beim Radfahren in die Pedale treten;7820
Rad fahren;7820
sich mit dem Fuß berühren;5530
beim Radfahren in die Pedale treten;7820
mit dem Fuß stampfen;5530
zweifeln;6260
sperrig;6440
streiten;6333
astig, von Holz;7520
streiten;6333
streunen, herumtreiben;5530
schimpfen;6333
der Länge nach;9500
durch Verdünnen, Vermischen mit Zusätzen in der Menge vermehren, ergiebiger machen;9300
vom Rad geschleudert werden, stürzen;7800
ausstrecken, recken;5550
verdünnen;6540
"auf dem kürzesten, schnellsten Weg; sofort";9500
der Länge nach;9500
geradeaus;9600
vom Rad geschleudert werden, stürzen;7800
Farbe auf etwas streichen;7590
verhauen, verprügeln;5521
Brot mit Aufstrich versehen;7740
Haare streng nach hinten kämmen;5940
nach hinten kämmen, glätten;5940
stehlen;8320
von etwas befallen werden, erleiden (in fester Fügung);5700
überhängende Langhölzer, die auf dem Wagen transportiert werden sollen, mit Hilfe eines Strickes o. ä. in Fahrtrichtung bringen;7550
die Saat nach dem Säen in den Boden eggen;7430
vom Rad geschleudert werden, stürzen;7800
den Rodelschlitten mit den Schuhabsätzen bremsen;7360
eggen;7430
mit gleitender Bewegung leicht, nicht sehr heftig berühren;9312
vor dem Säen eggen;7430
lückenhaft, mit Leerständen;7430
in Streifen;9220
auf Partnersuche herumlaufen, von Katzen;4116
in Streit geraten;6333
mit Worten oder Taten einen Konflikt austragen;6333
sich (gegenseitig) beschimpfen;6333
sich gegenseitig beschimpfen;6333
streiten, sich überwerfen;6333
mit Worten oder Taten einen Konflikt austragen;6333
Streit haben, in Streit geraten;6333
in Streit geraten;6333
sich (gegenseitig) beschimpfen;6333
streiten, prozessieren;8300
streiten, unterschiedliche Meinungen vertreten;6333
streiten;6333
streiten (in Redensart);6333
ausschimpfen;6333
streiten, sich überwerfen;6333
etwas bestreiten, abstreiten;6440
kämpfen von Ziegen gegeneinander;4115
plötzlich laut und wütend losschimpfen;5360
schimpfen;6333
schimpfen (allgemeinstes und häufigstes Wort);6333
streiten, prozessieren (in Redensart);8300
weinen (allgemeinstes Wort);6300
sich im Streit befindend;7030
zu Streit neigend;6280
streitbar, streitlustig;6280
streitsüchtig;6280
zu Streit neigend;6280
auf Streit aus;6333
zum Streiten neigend;6333
beständig schimpfend;6333
streitbar, streitlustig;6280
streitsüchtig, auf Auseinandersetzungen erpicht;6330
streitbar;6333
streng;9240
streuen;5520
vom Rad geschleudert werden, stürzen;7800
nadeln, Nadeln abwerfen;3110
herumgehen, wo man nichts zu suchen hat;5530
unentschuldigt dem Unterricht fernbleiben;6550
in etwas kramend suchen;5520
ausreißen, weglaufen [um sich einer unangenehmen Situation, jemandes Zugriff zu entziehen];5332
ziellos umherstreifen;5530
ausreißen, weglaufen [um sich einer unangenehmen Situation, jemandes Zugriff zu entziehen];5332
eben, gleichmäßig flach;2800
gestrichen voll, bis zum Rand voll;9400
gestrichen voll, bis zum Rand voll;9400
das Kopftuch binden;5936
zusammenbinden (Kopftuch);9312
die Haare ganz glatt frisieren;5940
den Acker nach dem Säen eggen;7430
jemanden plagen, quälen;6333
quälen;6320
oberflächliches Pflügen nach der Ernte;7440
oberflächliches Pflügen nach der Ernte;7440
streitbar;6333
zu Streit neigend;6280
vertreiben, verjagen;9311
sehr dumm;6210
verhärtet vom Kuheuter nach dem Kalben;4111
prall gefüllt abstehen;9400
Vorgang, wenn ein Vogel seine Federn so stellt, dass sie abstehen und der Vogelkörper ganz rund aussieht;4200
streiten aus geringfügigem Anlass;6333
Geräusch des Wassers, wenn es zu kochen beginnt;5420
in wirbelnder Bewegung sein;9800
Geräusch des Wassers, wenn es zu kochen beginnt;5420
das Absondern von Ausfluss aus den Geschlechtsorganen der Kuh nach dem Bespringen;4111
hoch- oder abstehen der Haare;5940
wenn Haare, trotz frisieren nicht in Ordnung bleiben;5940
sich gegen etwas wehren, etwas abwehren;6440
Vorgang, wenn ein Vogel seine Federn so stellt, dass sie abstehen und der Vogelkörper ganz rund aussieht;4200
hoch- oder abstehen der Haare;5940
Wiesenland erstmalig pflügen;7430
hoch- oder abstehen lassen (Haare);5940
wenn Haare, trotz frisieren nicht in Ordnung bleiben;5940
durch Frisieren nicht zu bändigen (Haare);5940
aufgeplustert sein von Vögeln;4200
durch Frisieren nicht zu bändigen (Haare);5940
durch Frisieren nicht zu bändigen (Haare);5940
ohne Schuhe, nur in Strümpfen (in Redensart);5937
weggehen ohne sich zu verabschieden;7351
ohne Abschied, heimlich;7020
Geld aus der Tasche ziehen;6540
mit Stuck versehen;7590
mit Stuck versehen;7590
sinnieren;6250
stumm, sprachlos;5360
sich mit dem Fuß berühren;5530
kämpfen von Ziegen gegeneinander;4115
mit dem Fuß berühren;5530
nicht gut schneidend;9230
nicht gut schneidend;9230
abgenutzt, stumpf;9330
fade, träge, stumpfsinnig;6280
abgenutzt;9230
abgenutzt, stumpf;9330
durch Schreiben abgenutzt;8400
abgenutzt, stumpf;9330
fade, träge;6280
das erste Mal nach der Ernte den Acker pflügen;7440
das erste Mal nach der Ernte den Acker pflügen;7440
oberflächliches Pflügen nach der Ernte;7440
mit dem Fuß berühren;5530
sich mit dem Fuß berühren;5530
fade, träge, stumpfsinnig;6280
stups (in Fügung);1220
den Spielball aufspringen lassen;7340
mit dem Fuß berühren;5530
eigensinnig;6280
dickfellig sein;6300
stur, unnachgiebig;6260
rücksichtslos;6510
mürrisch, beleidigt;6280
fade, träge, stumpfsinnig;6280
stur;6260
unnachgiebig;6280
sonderbar (Charakter), spröde;6280
weggehen ohne sich zu verabschieden;7351
längere Zeit starr vor sich hinblicken;5410
