lemma,bedeutung,sachgruppe
raffen,(Garben) bündeln,5520
raffen,etwas nach eigenem Zeitgefühl machen,6260
rafflen,"rasseln, rattern",5420
rafflen,"herumtollen, sich herumtreiben",4020
rafflen,"viel, schnell reden",7200
rafflig,"unstet, ausgelassen",6280
rasieren,"rasieren, jdm., etwas die Haare, Borsten mit einem Rasierapperat, einem Messer an der Hautoberfläche entfernen",4113
rasieren,"jemanden zurechtweisen, jemandem seine Meinung sagen",6333
rasieren,die Henne begatten,4240
ratsch,ratsch,1230
ratschen,"plaudern, schwätzen",7210
ratschen,"schlecht über jemanden reden, verleumden",6530
ratschen,mit einer Rätsche lärmen,8850
ratschlen,"plaudern, schwätzen",7210
raufen,"raufen, streiten von Menschen",5521
raufen,"kämpfen von Ziegen, Rindern",4020
raufen,"Flachs, Hanf ernten",7430
reistendick,"widerspenstig, störrisch",6280
ringlen,(der Kuh) bei einem Gebärmuttervorfall einen Ring in die Scheide spannen,4111
ringlen,im Kreis bewegen,5410
ringlen,"sich winden, sich in Windungen fortbewegen",4400
ringlen,"lockig, kraus",5210
risshaarig,"unempfindlich, abgehärtet",6280
rollen,"rollen, sich unter fortwährendem Drehen um sich selbst irgendwohin bewegen",5550
rollhaarig,gelocktes Haar habend,5210
rollhaarig,"Mensch mit krausem, gelocktem Haar",5120
rollig,"kraus, (natürlich) gelockt",5210
rostig,"rostig, Rost aufweisend",9230
rostig,"rostfarben, rot",5210
rotauget,rotäugig,5410
rot,"rot, von roter Farbe",9231
rot,"rötlich gefärbt, mit einem sich dem Rot nähernden Farbton",9231
rot,rothaarig,5210
rot,rötlich faul Holz,3130
rot,Mensch mit rotem Haar,5120
rot,wohl Kuh mit rötlichem Fell,4111
rot,Herzass beim Schafkopf,7380
rot,"Herzober (beim Schafkopf), der Herzdame entsprechende Spielkarte",7380
rot,Schamesröte,6320
rotdachet,mit roten Flügeln von Tauben,4200
rotfuchset,rote Haare habend,5210
rotgrindig,mit roter Gesichtshaut,5210
rothaarig,rotes Haar habend,5210
rothaarig,Mensch mit rotem Haar,5120
rotlecht,"rötlich, leicht rot",9231
rotzfrech,"sehr frech, sehr dreist",4020
rotzen,"schnäuzen, die Nase putzen",5340
rotzen,weinen,6320
rotzen,Ausfluss haben beim Brünstigsein Kuh,4111
rotzig,"mit Rotz, Nasenschleim beschmutzt, behaftet",5340
rotzig,"schleimig, schmierig",9230
rotzlen,Schnupfen haben,5700
rotzlen,"(häufig) schnäuzen, sich (fortwährend) die Nase putzen",5340
rotzlen,den Nasenschleim geräuschvoll hochziehen,5340
rotzlen,heftig weinen,6320
rotzlen,Schleim absondern,4500
rätschen,"ein klapperndes, ratterndes, quietschendes Geräusch von sich geben",5420
rätschen,mit einer Rätsche lärmen,8850
rätschen,"plaudern, schwätzen",7210
rätschen,(Rettich) hobeln,7740
räufen,hecheln Flachs,7490
räufen,"beim Kämmen mit dem Kamm, der Bürste an den Haaren schmerzhaft ziehen wenn die Haare zusammengeklebt, verwirrt sind",5940
räufen,mit der Sichel mähen besonders den Klee,7430
röchelen,röcheln v.a.von einem Sterbenden,5330
rührfassdick,"von sehr großem, mehr als normalem Umfang, massig",9210
rüsselhaarig,mit starkem Wildwuchs bei Bäumen,3100
rüsselhaarig,"widerborstig, sich jemandem widersetzend",6280
Sackermenter,"Schimpfwort, v.a. für eine männliche Person",6111
Sackermentshure,abwertend für weibliches Lebewesen,6130
Sackermentslose,abwertend weibliches Lebewesen,6130
Sacktuch,Taschentuch,5932
Saftneger,"Schwächling, Versager",6120
Sakrament,"Sakrament, Handlung oder Lebensform, die die Gnade Gottes sinnlich erfahrbar macht",8820
Sakrament,Monstranz mit dem Leib Christi,8830
Salatkopf,(fester) Kopf des Kopfsalats,3400
Salblägel,hölzernes Gefäß für Wagenschmiere,7403
Salblägel,Schmeichler,6120
Salzbock,fahrbarer Tisch mit Aufsatz,7455
Samstag,Samstag,9600
Samstag,letzter Samstag in der Fastnacht,7310
Samstag,Karsamstag,7310
Sankt-Johannes-Tag,"Tag des hl. Johannes des Täufers, 24. Juni",8860
Sapperloter,Schimpfwort,6111
Sargdeckel,Sargdeckel,5870
Satteldecke,Satteldecke,4112
Sattelnase,Mensch mit einer auffallenden Nasenform,5120
Sauaffe,sehr dummer Mensch,6117
Sauaffe,sehr ungezogenes Kind,5840
Sauarbeit,"zeitaufwändige, mühevolle Arbeit",7401
Sauarbeit,schmutzige Arbeit,7401
Sauarbeit,schlecht ausgeführte Arbeit,7500
Saubalg,Schimpfwort für ein (ungezogenes) Kind,5170
Saubart,(ungepflegter) buschiger Schnurrbart,5940
Saubock,männliches Zuchtschwein,4113
Sauborste,krauses Haar,5940
Saudepp,"sehr dummer, ungeschickter Mensch",5230
Saudieb,Schweinedieb,4113
Saueber,"männliches Zuchtschwein, Eber",4113
Saueber,"männlichs Zuchtschwein, Eber",4113
Saueber,Schimpfwort für eine männliche Person,6111
Saueber,Schimpfwort für eine männliche Person,6111
Saueber,Schimpfwort für eine männliche Person,6111
Sauerteig,Sauerteig,5910
Saugehör,innerer Teil eines Schweineohrs,4113
Saugosche,"eine freche, boshafte, verleumderische Art sich zu äußern",6260
Saugrind,Kopf eines Schweines,4113
Saugrind,Kopf eines Menschen,5200
Saukopf,Kopf eines Menschen,5200
Saukopf,unverschämte männliche Person,6116
Saumtag,"Tag, an dem die Arbeitsleistung nicht erfüllt wird",6550
Saumtanne,Tanne am Waldrand,3110
Sauriebeleinsgrind,Kopf,5200
Saurüssel,"Rüssel, Nase eines Schweins",4113
Saurüssel,menschliche Nase,5200
Saurüssel,Schimpfname für eine ungeliebte Person,6110
Saurüssel,Gefäß aus Ton zum Braten,7735
Saurüssel,Sauerampfer Rumex acetosa,3500
Saurüssel,Breitwegerich Plantago major,3500
Saurüssel,Mittlerer Wegerichs plantago media,3500
Saurüsselblatt,"Blatt des Breitwegerichs (Plantago major), Blatt des Mittleren Wegerichs Plantago media",3500
Saustall,Stall für Schweine,4113
Saustall,"Durcheinander, Unordnung",9320
Saustall,"ärgerliche Sache, misslicher Zustand",6560
Saustallbrucke,kleiner Zwinger vor dem Schweinestall,7410
Sauteufel,"böser, boshafter Mensch",6111
Schabbesdeckel,alter Hut,5936
Schabendeckel,alter Hut,5936
Schabennest,"Schlupfwinkel, in dem sich Kleidermotten verstecken",4700
Schafbock,männliches (verschnittenes) Schaf,4114
Schafbock,männliche Person,6120
Schafftag,Arbeitstag,5540
Schafkopf,ein Kartenspiel,7380
Schafkopf,Mitspieler beim Schafkopfspiel,7380
Schafkopf,"einfältiger Mensch, Dummkopf",6111
Schafkopf,Vorderseite eines Rinderkopfes mit einem Höcker,4111
Schafkopfer,Mitspieler beim Schafkopfen,7380
Schafmaul,Feldsalat Valeriana olitoria,3400
Schafnäse,"breite, gebogene Nase",5210
Schafnäse,Vorderseite eines Rinderkopfes mit einem Höcker,4111
Schafpelz,dichtes krauses Haar,5940
Schafpopper,Kot von Schafen,4114
Schafwolke,Schäfchenwolke,2200
Schalmuchesgrind,unförmiger Kopf,5210
Schaltafel,Brett zum Verschalen,7500
Schandaas,"durchtriebene, raffinierte Person auch mit bewunderndem Unterton",6118
Schandarbeit,"schlecht ausgeführte Arbeit, Pfusch",7500
Schandgosche,"boshafte, verleumderische Art sich zu äußern",6530
Schanktisch,Schanktisch,5920
Schapflöffel,"Schöpflöffel, Schöpfkelle",7740
Schararbeit,unentgeltliche Arbeit für die Dorfgemeinschaft,7401
Schararbeitglocke,"Glocke, mit der die Dorfbewohner zur unentgeltlichen Arbeit für die Gemeinde gerufen wurden",8110
Schaufenster,Schaufenster,7600
Schaufenster,"Brille, Sehhilfe",5700
Scheibensonntag,Invokavit,7310
Scheidtasche,Seitentasche,5933
Scheintod,Scheintod,5870
Scheitbock,Hackklotz zum Holzhacken,3130
Scheiterkipf,Gestell zum Aufladen von Scheitholz auf den Schlitten,3130
Scheitlete,Haarscheitel,5940
Scheißarbeit,"ungeliebte, lästige Arbeit",7401
Scheißhaken,nach hinten vorstehendes Gelenk an den Hinterbeinen von Rindern,4111
Schellenbälle,"Spielkarte mit der Zahl Sieben und einem Schellen-, Glöckchensymbol, Schellsieben beim Gäukelspiel",7380
Schellenbälle,"Spielkarte mit der Zahl Neun und einem Schellen-, Glöckchensymbol, Schellneun beim Ramsen",7380
Scherdegen,Scherdegen,7540
Scherdegen,Haumesser für Reisig,7550
Scherendeichsel,Gabeldeichsel,7403
Schererei,"Ärger, Unannehmlichkeit",6320
Schicker,"(kleiner) Rausch, Schwips",5925
Schiefer,"Splitter aus Holz, Glas, Stein od. Ä., meist Holzsplitter in der Haut",5700
Schiefer,"aus dünnen, ebenen Lagen bestehendes Gestein, das sich leicht in flache Platten spalten lässt",2700
Schiefer,"flacher Gegenstand aus Stein, Holz",9220
Schiefer,Kopfschuppe,5210
Schiefer,Hautkruste auf dem Kopf,5700
Schieferplatte,Platte aus Schiefer,2910
Schiefertafel,Schieferttafel,8400
Schiffleinsdeckel,Deckel des Schiffleins im Herd,7740
Schikane,"Schikane, böswillige Quälerei",6333
Schimmel,"Schimmel, weißlicher, grauer oder grünlicher Belag",3510
Schimmel,Pferd mit weißem Fell,4112
Schimmel,Kuh mit weißem Fell,4111
Schimmel,Mensch mit weißblondem Haar,5120
Schimmel,großer Bierkrug,5920
Schimmel,Spottname der Bewohner von Döpshofen,8150
Schimmelfuchs,wohl Rotschimmel Pferderasse,4112
Schindaas,"durchtriebene, raffinierte weibliche Person auch mit bewunderndem Unterton",6138
Schindaas,ständig schimpfende Person,6111
Schindacker,"Grundstück, auf dem verendete Tiere vergraben wurden",7420
Schindacker,"Acker, dessen Bearbeitung mit besonders schwerer körperlicher Arbeit verbunden ist",7420
Schindanger,"Grundstück, auf dem verendete Tiere vergraben wurden",7420
Schindeldach,Schindeldach,7720
Schindeldach,Biberschwanzdach mit Schindeln unter den Stößen,7720
Schindeltanne,zur Schindelherstellung geeignete Fichte,3110
Schindersbock,Purzelbaum,5550
Schlackelohr,herunterhängendes Ohr beim Tier,4010
Schlackelohr,abstehendes Ohr beim Menschen,5210
Schlacker,gutmütiges Tier,4000
Schlacker,gutmütiger Mensch,6113
Schlackerer,schlackernde Bewegung,9800
Schlackohr,herunterhängendes Ohr beim Tier,4010
Schlackohr,(großes) abstehendes Ohr beim Menschen,5210
Schlackohr,Mensch mit (großen) abstehenden Ohren,5120
Schlackohrer,Mann mit abstehenden Ohren,5140
Schlagader,Schlagader,5320
Schlagbälle,"Trumpfkarte mit der Zahl Sieben (neben der Schellsieben), Herzsieben, Laubsieben, Eichelsieben",7380
Schlage,"Vogelfalle, Kästchen zum Vogelfang",4200
Schlage,Fensterladen,7720
Schlage,(durch Schlagen) rechteckig geformtes Stück Butter,7455
Schlage,Ohrfeige,5521
Schlagtatze,"Schlagloch, Loch im Weg, in der Straße",7810
Schlagtisch,"Tisch des Hafners, auf dem der Ton geknetet wird",7501
Schlamp,"meist weibliche ungepflegte, unordentliche Person",6114
Schlampampel,"unordentliche, ungepflegte Frau",6134
Schlampe,meist weibliche nachlässig arbeitende Person,6134
Schlampe,"meist weibliche ungepflegte, unordentliche Person",6134
Schlampe,Bauch des Rindes,4010
Schlampel1,nachlässig arbeitende Frau,6134
Schlampel1,"ungepflegte, unordentliche Frau",6134
Schlampel1,Fleisch von minderer Qualität,5911
Schlampel2,"ungepflegter, unordentlicher Mann",6124
Schlampeler,"ungepflegter, unordentlicher Mann",6124
Schlampen,Hautlappen,4010
Schlampen,minderwertige Kleidung,5932
Schlampen,nachlässig arbeitende Frau,6134
Schlampen,"liederliche, unmoralische Frau",6134
Schlamper,"ungepflegter, unordentlicher Mann",6124
Schlamper,"unordentlich, nachlässig arbeitender Mann",6124
Schlamperei,nachlässig ausgeführte Arbeit,6550
Schlamperin,"ungepflegte, unordentliche Frau",6134
Schlamperin,nachlässig arbeitende Frau,6134
Schlappe2,"(leichter) Schlag mit der Hand auf/an den Kopf, Ohrfeige",5521
Schlappe1,Kopfbedeckung,5936
Schlappe1,"Stirnjoch für Ochsen, Lederpolster daran",4111
Schlappe3,"(hängender, großer) Mund, Mundwerk",5200
Schlappe3,(hängende) Lippe,5200
Schlappe3,"Vielrednerin, Schwätzerin",6135
Schlappe3,"Laden, Brett am Stall, durch dessen Öffnung dem Vieh Futter gestreut wird",7410
Schlappen,"Pantoffel, Hausschuh",5937
Schlappen,Holzschuh,5937
Schlapper1,"Stirnjoch für Ochsen, Lederpolster daran",4111
Schlapper2,"Pantoffel, Hausschuh",5937
Schlapperschuh,ausgetretener Schuh,5937
Schlapphorn,herunterhängendes Horn vom Rind,4010
Schlapperlatz,Lätzchen,5910
Schlapphut,Schlapphut,5936
Schlappkappe,Schlapphut,5936
Schlappohr,"großes, abstehendes Ohr",5210
Schlappschwanz,"willensschwacher, energieloser Mensch",6110
Schlappschuh,"Pantoffel, ausgetretener Schuh",5937
Schlarfe,"ausgetretener, alter Schuh",5937
Schlarpehinabhenker,Mensch mit schwulstiger Unterlippe,5120
Schlarpe,(auffallender) Mund,5200
Schlarpe,"(hängende) Lippe, Schmollmund",5200
Schlarpe,"Hausschuh, Pantoffel",5937
Schlarpe,"ausgetretener, alter Schuh",5937
Schlarpe,"Getränk für Pferde aus Mehl, Kleie und Wasser",4112
Schlarpel,"auffälliger Mund, Mundpartie",5200
Schlarper,"(alter) Hausschuh, Pantoffel",5937
Schlarper,unordentlicher Mann,6124
Schlat1,"Grasart, besonders Schilfrohr",3600
Schlat1,verfilztes Gras auf einer längere Zeit ungemähten Wiese,3500
Schlat1,mit Binsen und Wurzeln vermengter Schlamm,2700
Schlat2,"Schornstein aus mit Lehm verputzten Brettern, der nur bis zum Dachraum führte",7720
Schlat2,Raum im Dachgeschoss um den Schornstein,7720
Schlatte,breitrandiger Strohhut,5936
Schlatte,"unzuverlässiger, nichtsnutziger Mensch",6114
Schlattelohr,großes Ohr,5210
Schlattentaler,Silbermünze mit einem Abbild Kaiser Leopolds,7610
Schlattenkraut,Schafgarbe Achillea Millefolium,3500
Schlatter,"Mensch von dünner, schwächlicher Statur",5120
Schlatterhatze,Elster Pica pica,4210
Schlatterhorn,Hirschkäfer Lucanus cervus,4700
Schlatterohr,abstehendes Ohr,5210
Schlatteshut,Hut mit hängender Krempe,5936
Schlattohr,(abstehendes) großes Ohr,5210
Schlattohr,Mensch mit großen Ohren,5120
Schlattohr,klappenförmig nach unten hängender Teil einer Kopfbedeckung,5936
Schlattohrer,Mann mit großen Ohren,5140
Schlatzen,"schleimiges Gerinsel in einer Flüssigkeit, besonders in Milch",7455
Schlatzen,"Spielzeug bestehend aus einem ausgehöhlten Holunderzweig, aus dem mit einem Stößel unter Knallen ein Wergpfropfen getrieben wird",7360
Schlehdorn,Schlehe Prunus spinosa,3210
Schleifergosche,eine gewandte Art sich zu äußern,6260
Schleiferspatzen,wässerige Käsespätzle,5911
Schleipfhaken,Eisenhaken mit Ring zum Ziehen von Baumstämmen,7550
Schlenkermonat,Februar,9600
Schlenkertag,"Tag, an dem die Dienstboten ihren Dienst wechseln, meist Mariä Lichtmeß, 2. Februar",7000
Schlenkertag,für Dienstboten freie Woche um Mariä Lichtmeß,7000
Schlenklestag,"Tag, an dem die Dienstboten ihren Dienst wechseln, Mariä Lichtmeß, 2. Februar",7000
Schlenklestag,für Dienstboten freie Woche um Mariä Lichtmeß,7000
Schlenklestag,"arbeitsfreier Tag, Urlaubstag",7000
Schlenzapfel,(giftige) Früchte der Kartoffelblüte,3400
Schlerber,Mensch mit einem großen Mund,5120
Schlerbmaul,Mensch mit einem großen Mund,5120
Schliererin,Nascherin,5910
Schlieres,schwerfällige männliche Person ohne Manieren,6121
Schlipfer,das Ausrutschen auf einer glatten Fläche,9800
Schlittenbock,kurzer Schlitten,7405
Schlittenbock,auf der Kufe senkrecht stehendes Stützholz am Schlitten,7405
Schlittenbock,Sitz des Gespannlenkers bei einem Schlitten,7405
Schlorken,"Hausschuh, Pantoffel",5937
Schlorken,"ausgetretener, alter Schuh",5937
Schlorken,"schlurfender, schleppender Gang",5530
Schlorker,"Pantoffel, Holzschuh",5937
Schlorker,"Mensch mit schlurfendem, schleppendem Gang",5120
Schlorpel,"schwerfällig, mühsam gehende Frau",5160
Schlorpen,"Hausschuh, Pantoffel",5937
Schlorpen,"Holzschuh, Holzpantoffel",5937
Schlorpen,"abwertend Schuh, alter, ausgetretener Schuh, Pantoffel",5937
Schlorpen,"(herabhängende) Lippe, (verzogener) Mund",5210
Schlorpen,"beleidigte Miene, beleidigter Gesichtsausdruck",5510
Schlorpen,"seltsamer Mann, Eigenbrötler",6120
Schlorpenmichel,"unordentlicher, unzuverlässiger Mann",6124
Schlote,Bohnenhülse,3400
Schlotenfeger,Schornsteinfeger,7750
Schlotengel,geräucherte Bratwurst,5911
Schloterhorn,Hirschkäfer Lucanus cervus,4700
Schlotfeger,Bach-Nelkenwurz Geum rivale,3500
Schlotfeger,Traubenhyazinthen Muscari,3500
Schlotte2,hängende (große) Unterlippe,5200
Schlotte1,Schilfrohr Phragmites communis,3600
Schlotte1,Rohrkolben Typha,3600
Schlotte1,Winterzwiebel Allium fistulosum,3400
Schlottel,"nachlässiger, unordentlicher Mensch",6114
Schlotterapfel,"Apfelsorte, deren Kerne im Kernhaus ein klapperndes Geräusch von sich geben",3120
Schlotter,Dickmilch,7455
Schlotter,Quark,7455
Schlotter,Joghurt,7455
Schlotter,Haut auf der gekochten Milch,7455
Schlotter,gallertartige Masse,5911
Schlotter,Klappertopf Rhinanthus,3500
Schlotter,Zittergras Briza media,3500
Schlotter,bestimmte Apfelsorte,3000
Schlotter,Babyrassel,7360
Schlotterhose,Pumphose,5932
Schlotterhafen,bauchiger Krug mit Ausgußröhre zur Herstellung von Sauermilch,7455
Schlotterkar,kleine Schüssel zur Herstellung von Dickmilch,7455
Schlotterknie,von Bänderdehnung betroffenes Knie,5200
Schlotterkelle,"Ehrenmutter, Begleiterin der Braut bei der Hochzeit",5150
Schlotterkelle,Frau,6131
Schlotterkelle,Preiselbeere Vaccinium vitis-idaea,3210
Schlotterkübel,Behälter für Dickmilch zur Versorgung bei der Feldarbeit,7430
Schlotterknöpflein,Spätzle aus Dickmilch und Mehl,5911
Schlottermilch,Dickmilch,7455
Schlotterschüssel,Schüssel zur Herstellung von Dickmilch,7455
Schlotz,aus der Nase hängender Schleim,5340
Schlotzer,Saugbeutel,5830
Schlotzer,Schnuller,5830
Schlotzer,"Lutscher, Bonbon",5920
Schlotzer,"Mensch, der an etwas saugt, lutscht",5360
Schlotzbrot,"nasses Schwarzbrot, mit dem der Saugbeutel für Kleinkinder gefüllt wird",5830
Schlotzguts,Bonbon,5920
Schludel,schlampige Frau,6134
Schluder1,"unordentlicher, nachlässiger Mensch",6114
Schluderer,"unordentlicher, nachlässiger Mensch",6114
Schlupe,Mund,5200
Schlupe,Lippe,5200
Schlupe,"herabhängende Lippe, Schmollmund",5210
Schlupe,Mensch mit großem Mund,5120
Schlupe,Schnabel an einem Gefäß,7735
Schlupf,enger Durchgang,9210
Schlupf,kleines Gehege vor dem Schweinestall,4113
Schlupf,Geburtskanal der Kuh,4010
Schlupf,bestimmte Seilschlinge im Zimmerhandwerk,7500
Schlurpe,"(auffällige) Lippe, Unterlippe",5210
Schlurpe,Mensch mit großem Mund,5120
Schlutter,Schneematsch,2200
Schlutter,Gallert,5910
Schlutte2,Winterzwiebel Allium fistulosum,3400
Schlutte2,Stengelrohr der Zwiebel,3400
Schlutte1,"weite Jacke, Bluse für die Stallarbeit",5932
Schlutte1,Oberbekleidung für Frauen,5934
Schlutte1,"ungepflegte, unordentliche weibliche Person",6134
Schlutte1,"liederliche, unsittliche weibliche Person",6136
Schluttre,Gallert,5910
Schlärre,"auffallender, verzogener Mund",5210
Schlätter,kleines Heufuder,7430
Schlätter,Einlaufsuppe,5911
Schlätter,schnalzendes Geräusch,5420
Schlättere,Spur aus zum Düngen gestreuten Mist,7430
Schlättere,"Spur aus Schmutz, Heruntergefallenem",7790
Schlätterete,"aus Unachtsamkeit Verschüttetes, Vergossenes",9130
Schlätterleinbauer,Kleinbauer,7010
Schlätterling,"(indirekter, verblümter) Tadel, missbilligende Äußerung",6333
Schlätterlumpen,Lätzchen,5910
Schlättersuppe,Einlaufsuppe,5911
Schlücker,(junge) Ente,4240
Schlücker,"Enterich, männliche Ente",4240
Schlücker,"junge Gans, Gänseküken",4240
Schmalzrüssel,"Schmeichler, männliche Person, die sich durch Schmeicheln beliebt machen will",6120
Schmarolle,"(kleiner) weicher Kloß aus Mehl , Eiern und (Biest-)Milch",5911
Schmarolle,mit Speckwürfeln gefüllter dünner Fladen aus Nudelteig,5911
