lemma;bedeutung;sachgruppe
schmieren;dem Spielpartner Karten mit hohem Punktwert im Stich zuspielen;7380
schmieren;(nur präd.) Blumenname für gebrochenes Herz (Diclytra spectabilis);3800
Schmierens;Brotaufstrich aus Butter und Marmelade;5910
Schmierer;jemand der etwas verschmiert, der schlecht schreibt oder malt;8400
Schmierer;(sch) Handwerker, der Hauswände anstreicht, Tüncher;7590
Schmierer;(RA) jemand, der bewegliche Maschinenteile einfettet;7500
Schmiererei;Verunreinigung, auch schlecht Geschriebenes;9320
schmierer-fräßig;heikel beim Essen;7020
Schmiererin;weibliche Person, die schlecht schreibt und malt;8400
Schmier-fett;Putzmittel für Leder;7540
Schmier-fink;unsaubere, unordentliche Person mit beschmutzten Kleidern;6134
Schmier-fink;jemand, der schlecht und flüchtig arbeitet;6114
Schmier-geld;Geld, mit dem jemand bestochen wird;6540
Schmier-hafen;(VR) Nasenloch (?);5200
Schmier-heft;/Heft für Aufsatzentwürfe, die dann ins Reinheft übertragen werden/;8400
schmierig;streichbar, gut schmierbar;9230
schmierig;dreckig, glitschig, klebrig (vom Boden);2700
schmierig;verschmutzt, besudelt;9320
schmierig;feucht, regnerisch (vom Wetter);2200
schmierig;reif, nicht mehr hart (vom Käse);7455
schmierig;durcheinander, unordentlich;9320
schmierig;schmeichlerisch;6510
Schmier-jakob, -jockel;jemand, der nicht auf Sauberkeit hält, besudelte Kleidung trägt...;6114
Schmier-jakob, -jockel;/unordentlich arbeitender, bes. schlecht schreibender Mensch/;6114
Schmier-käse;/mit Salz, Pfeffer, Rahm verrührter Quark als Brotaufstrich/;5911
Schmier-käse;"gefaulter, breiiger Käse; überreifer Handkäse";7455
Schmier-käse;Limburger (eine Käsesorte);7455
Schmier-käse;aus Quark mit Salz und Gewürz dickflüssig gekochter Käse;7455
Schmier-käse;schmarotzender Mensch;6116
Schmier-kessel;großer, meist kupferner Kessel, in dem Latwerge gekocht wird;7735
Schmier-krämer;unsauberer Mensch, Schmutzfink;6114
Schmier-kuchen;Kuchen mit Apfel- oder Pflaumenmus als Auflage...;5911
Schmier-lagel;Gefäß für Wagenschmiere;7403
Schmier-lappen;Tuchstück zum Auftragen und Einreiben von Fett oder ähnlichem;7500
Schmier-lappen;Fettgewebe um die inneren Organe des Schlachtschweines;7565
Schmier-lappen;Schimpfw. für unordentlichen Menschen mit beschmutzter Kleidung;6114
Schmier-lappen;Kind, das sich beim Essen besudelt;5830
Schmier-lappen;Schmeichler, Schmarotzer, sich anbiedernder...charakterloser Mensch;6116
Schmier-lappen;Feigling;6116
Schmier-lappen;Person, die viel und Schlechtes über andere Menschen redet;6112
Schmier-lappen;Schimpfname für einen Tüncher oder Maler;7590
Schmier-lappes;Feigling;6116
Schmier-laus;Schildlaus, Schädling im Weinbau;7470
Schmierle;Schimpfwort für einen schlechten Tüncher oder Maler;7590
Schmierle;unsaubere Frau;6134
Schmier-liese;schmutzige Frau;6134
Schmier-loch;Öffnung an der Schleifsteinnabe zum Einfüllen des Schmiermittels;7500
Schmier-löffel;schmieriger, schmutziger Mensch;6114
Schmier-löffel;charakterloser Mensch mit kriecherischem Wesen...Schmarotzer;6116
Schmier-maul;wer zu allem etwas zu sagen weiß, sich in alles einmischt...;6116
Schmier-öl;flüssiges Schmiermittel;7500
Schmier-pause;Arbeitsunterbrechung der Brauereiarbeiter um etwas zu trinken;7500
Schmier-ring;Metallring auf der Wagenachse zwischen Rad und Achsennagel...;7403
Schmier-sache;Sammlung von Schmiere...welche zum Seifenkochen verwendet werden;5940
Schmier-sack;Schimpfwort für einen schmutzigen, lästigen Menschen;6114
Schmier-seife;pastenartige Kaliseife;7780
Schmiersel;Marmelade;5911
Schmiersel;Pflaumenmus;5911
Schmiersel;Fruchtgelee aus Stachel- oder Johannisbeeren...;5911
Schmiersel;eingemachtes Obst;5910
Schmiersel-brot;mit Pflaumenmus bestrichene Brotscheibe;5911
Schmierung;Einfettung;7500
Schmierung;Prügel;5521
Schmier-vieh;Schafe mit ansteckenden Krankheiten;4114
Schmier-wetter;regnerischess Wetter, bei dem der Boden aufweicht;2200
Schmier-wurst;Teewurst;7565
Schmierwurst-schmiere;mit Teewurst bestrichene Brotscheibe;5910
Schminke;Farbstoff enthaltende Creme für das Gesicht;5940
schminken;Schminke auftragen;5940
Schmiß;Schlag, Hieb;5521
Schmiß;lange Wunde oder Narbe meist im Gesicht;5700
Schmiß;Mensurnarbe, Duellhieb im Gesicht;5210
Schmiß;Schwung, Temperament, Lebendigkeit;5500
Schmisser;Pferd, das gerne mit den Hinterbeinen ausschlägt;4112
Schmisser;Pferd, das den Reiter gerne abwirft;4112
Schmisser;/gerne an Schlägereien teilnehmender oder davon vernarbter Mensch /;5521
Schmisser;trockener, harter Wein, der einen umwirft;5925
schmissig;zum Ausschlagen neigend (von einem Pferd);4112
schmissig;flott, hinreißend (von Musik);8700
schmissig;schwungvoll, temperamtentvoll;5500
Schmits-hausen;Ort im Kr. ZW;8130
Schmitter-hof;Siedlung bei RO-Lohnsf;8130
Schmitt-weiler;zwei Orte im Kr. KU;8130
Schmitz;/Markierung beim Verteilen von Losen, Holz, Land etc. an Bauern/;9320
Schmitz;feuchter Strich mit dem Finger auf den Schuh beim Schmitzichspiel;7360
Schmitz;Schultadel in Form eines Striches wegen Unterrichtsversäumnis;8400
Schmitze;Knallschnur an der Peitsche;7403
schmitzen;schmähen, verleumden;6333
Schmitz-heck;Wüstung bei KL-Trippstdt;8130
Schmitzich-spiel;ein Kinderspiel;7360
Schmitz-mann;Kinderspiel, ähnlich wie das Schmitzichspiel;7360
schmollen;lächelnd das Gesicht verziehen;5510
schmollen;das Gesicht aus Unmut verziehen, böse auf jemanden sein;5510
schmollen;rauchen, Tabak rauchen;5921
Schmollen-fliege;Tabaksqualm;5921
Schmoller;(sch) Kaufmann, Krämer;7600
Schmollers-lumpen;minderwertiges Kleid;5934
Schmolles;dicker Kerl;5143
Schmolles-backen;dicke Wange;5210
schmollieren;Bruderschaft trinken, miteinander per du werden;6332
schmollig;gemütlich, lieb;6280
schmollig;/von schmierigem Fett, das nicht fest wird/;9230
Schmollis;(W) Zuruf beim Bruderschafttrinken;1230
Schmollis-bruder;Duzbruder;7010
Schmoll-kopf;dicker Kopf;5210
Schmolz;beim Brennen mißratener, zusammengebackener Ziegelstein;7510
Schmonzes;Unsinn;7220
schmoppelig;fett, schwabbelig;5210
Schmorakel;obere, schlammige aufgeweichte Erdschicht;2700
Schmoras;Kaffee;5920
schmoren;Speisen...mit geringer Wärmezufuhr...wenig Flüssigkeit garen;7740
schmoren;glimmen, glühen, schwelen;9230
schmoren;verhauen, jemandem eine Ohrfeige geben;5521
schmoren;einen trinken, einen heben;5925
schmorig;betrunken;5925
Schmor-kohl;süß gekochtes Weißkraut;5911
schmorzen;schwelen;9230
schmorzen;schmausen, schlemmen;5910
Schmu;Mogelei, Schwindel, Täuschung, kleiner Betrug;6540
Schmu;unversteuerter Gewinn, schwarzes Geld;7600
Schmu;leeres Geschwätz, Klatsch, Tratsch;7210
Schmu;Übertreibung, Unwahrheit;6530
Schmu;Possen, Schabernack, Unsinn;7220
Schmu;Mund, Schnute;5200
Schmuck;wie schd»Schmuck;5938
Schmuck;Hanfschnur an der Peitsche zum Knallen;7403
schmücken;Schmuck anlegen, durch...Kleidung, Blumen, Zierat usw. verschönern;9315
Schmucken-kordel;zusätzliche Schnur der Peitsche...ermöglicht das laute Knallen...;7403
Schmuck-lilie;Kaiserkrone (Fritillaria imperialis), Glockenlilie;3800
Schmuck-stück;wertvolles Geschmeide;5938
Schmuck-stück;der geliebte Mensch;6332
Schmuck-stück;ein wertvoller Gegenstand, der jemandem viel bedeutet;9330
schmudchen;schwelen, glimmen;9230
Schmuddel;Dreck, Morast, Unreinlichkeit;9320
Schmuddel;unsaubere Person;6114
schmuddelig;schmutzig, schmierig;9230
schmuddelig;unordentlich, ungepflegt;9320
schmuddelig;fettig;9230
schmuddeln;hastig, und unsauber arbeiten;6550
schmuddeln;kosen, schmeicheln;6332
schmudeln;verderben und unappetitlich werden von Speisen und Fett;9230
schmuden;glimmen, glühen, schmoren, schwelen;9230
schmuden;rauchen, Tabak rauchen;5921
schmud(e)rig;schwül;2400
schmudig;schwül, feuchtwarm, drückend;2400
schmudig-frisch;(sch iron) schwül;2400
schmudig-heiß;schwül, feuchtwarm, drückend;2400
schmudig-kühl;(sch iron) schwül;2400
schmudig-warm;schwül, feuchtwarm, drückend;2400
schmudlich;verdorben, verwest riechen (von Fleisch);5430
schmuflig;schwül;2400
Schmu-frau;Gesindevermittlerin, Maklerin;7600
Schmu-geld;Trinkgeld als Lohn für eine Vermittlungstätigkeit;7620
Schmu-geld;heimlich beiseite geschafftes Haushaltsgeld;7600
schmuggeln;Unverzolltes oder Illegales über eine Grenze bringen, betrügen;8320
Schmuggel-tasche;Innentasche der Männerjacke;5933
Schmuggler;wer Waren unverzollt über die Grenze bringt;8320
Schmuggler-bande;organisierte Gruppe von Schmugglern;8320
Schmuggler-delle;FlN;8140
Schmugglerei;illegaler Warentransport über Grenzen;8320
Schmuggler-tasche;eingenähte Tasche im Inneren des Frauenrockes;5934
Schmu-kasse;heimlich geführte Nebenhaushaltskasse;7600
schmul;schwül;2400
Schmu-lappen;(sch) Stoffstück, das der Schneider heimlich für sich zurückbehält;5931
Schmu-macher;Betrüger, Schwindler;6530
Schmunk;Fett;5910
schmunzelig;stillvergnügt lächelnd;6310
Schmunzel-kuchen;/(RA) Schmunzelkuchen essen = freundlich, gut gelaunt sein/;6310
schmunzeln;stillvergnügt lächeln;6310
schmurbelig;unreinlich, schmierig;9230
Schmurche;Zigarre, Zigarette;5921
Schmurren;großes Stück;9400
Schmus;schmeichelndes Zureden zum Abschließen eines Handels, Vertrages...;7600
Schmus;leeres, dummes Gerede, Geschwätz;7200
Schmus;Umstände, Mühen;6430
Schmus-backen;ein Mensch, der gerne liebkost und schmust;6332
Schmus-barjentes;leeres, einfältiges Geschwätz;7200
Schmus-base;Schwätzerin, Schmeichlerin;6135
schmusen;erzählen, plaudern, viel und lange reden, schwätzen;7210
schmusen;gegen Entgeld vermitteln, makeln, den Unterhändler spielen;7600
schmusen;jemandem zureden, jemanden überreden...zum Kauf bewegen...;7600
schmusen;schönreden, um eine Heirat zu stiften;7321
schmusen;schmeichelnd reden, schöntun, umwerben, jemandem gute Worte geben;6332
schmusen;langatmig, langweilig erzählen, dummes Zeug reden;7200
schmusen;liebkosen, zärtlich sein, streicheln;6332
schmusen;suchen, heimlich nachsehen, stöbern;6421
Schmuser;Makler, Unterhändler, Vermittler in Geschäftsangelegenheiten...;7600
Schmuser;Viehaufkäufer für Metzger, Viehhändler...;7600
Schmuser;Strohmann, Scheinkäufer beim Pferdehandel;7600
Schmuser;Heiratsmakler, der zwischen den Freienden vermittelt;7321
Schmuser;/wer viel und gerne erzählt, nichtssagend redet, Schwätzer/;6110
Schmuser;/Schmeichler, wer zu seinem Vorteil anderen zum Gefallen redet/;6530
Schmuser;wer schlecht von anderen Menschen redet;6112
Schmuser;zärtlicher, anschmiegsamer Mensch, der gerne liebkost;6332
Schmuser;anschmiegsamer Hund;4117
Schmuser;wer alles durchsucht, durchstöbert;6421
Schmuser;(sch) Küchengerät von flacher Schaufelform...;7736
Schmuserei;unnötiges Gerede, Lobhudelei;7200
Schmuserin;geschwätzige Frau;6135
Schmuserin;schmeichlerische Frau;6530
Schmusersin;geschwätzige Frau;6135
Schmusersin;Gesinde- und Heiratsvermittlerin, Kupplerin;7600
Schmus-geld;Maklerlohn, Geld für die Vermittlung eines Handels...einer Heirat;7620
Schmus-geld;Trinkgeld, bes. beim Viehhandel;7620
Schmus-grete;Schimpfwort für eine geschwätzige Frau;6135
schmusig;zum Kauf überredend, seine Waren anpreisend;7600
Schmus-jockel;Schimpfwort für einen geschwätzigen Mann;6127
Schmus-kalaumes;Lüge, Schwindel;6530
Schmus-katze;Katze, die sich gerne anschmiegt;4116
Schmus-katze;Mädchen oder Kind, das gerne liebkost;6332
Schmus-krämer;wer schmeichelnd auf andere einredet;6530
Schmus-lappen;schmeichlerischer, kriecherischer, schwätzender Mensch, Schöntuer;6530
Schmus-lappen;zärtlicher, anschmiegsamer Mensch;6332
Schmus-lumpen;Kind, das gerne liebkost;5830
Schmus-maul;(verächtlich) wer viel und ausdauernd erzählt;5360
Schmus-tuch;Ziertuch;5932
Schmutz;Kuß;6332
Schmutz;schmieriger Dreck, Unreinlichkeit;9230
Schmutz;Fett, Schmalz, Butter;5910
Schmutz;Haarfett, Pomade;5940
Schmutz;Lederfett;7540
Schmutz;Brandpilz am Getreide;3510
Schmutz-amsel;Talglicht;7760
Schmutz-bärtchen;kleiner Oberlippenbart;5210
Schmutz-bürste;Bürste zur Reinigung von Lederzeug und Pferdehufen;7403
Schmutzel;unreinlicher Knabe;5830
Schmutzel;jemand, der anderen alles zu Gefallen tut, liebedienert;6530
Schmutzel;Hund, der zu jedermann geht;6117
schmutzeln;küssen;6332
schmutzeln;ein Kind liebkosen;6332
schmutzeln;jemanden schlecht machen, verraten;6333
schmutzen;küssen;6332
schmutzen;leicht schmutzig werden;9230
schmutzen;etwas einfetten;9315
Schmutz-fink;unordentlicher, unreinlicher Mensch;6114
Schmutz-fink;Neckname für den Spengler;7530
Schmutz-hafen;irdener Topf zur Aufbewahrung von Schweinefett;7735
Schmutz-hammel;unreinlicher Mensch;6114
schmutzig;dreckig, unsauber, schlampig;6405
schmutzig;fettig, fettbeschmiert, ölig, mit...Fett verunreinigt;9230
schmutzig;(Verb.) schmutziger Donnerstag = Donnerstag nach Fastnacht;7330
schmutzig;zur Unehrlichkeit neigend;6510
schmutzig;kleinlich, berechnend;6280
schmutzig;von niederer Gesinnung, schlechtem, gemeinem Charakter sein;6510
Schmutz-jockel;unreinlicher Mensch;6114
Schmutz-kachel;irdenes Gefäß zur Aufbewahrung von Schweinefett;7735
Schmutz-kitsche;/Gerät zum Zusammenscharren von Dreck auf Straße oder Hof/;7736
Schmutz-kübel;Schimpfwort für jemanden, der schmutzige Reden führt;6116
Schmutz-lappen;wer liebedienert, zu Kreuze kriecht, Speichellecker;6116
Schmutz-licht;Talglicht;7760
Schmutz-pfanne;irdenes Gefäß zur Aufbewahrung von Schweinefett;7735
Schmutz-placken;Dreck- oder Fettfleck;9320
Schmutz-wolle;geschorene Schafwolle vor der Wäsche;7450
Schmu-zettel;Spickzettel der Schüler;8400
Schnabel;Schnabel des Vogels;4200
Schnabel;Mund, Kindermund;5200
Schnabel;Mund mit vorgestülpten Lippen;5210
Schnabel;Gesicht;5200
Schnabel;freche Person mit losem Mundwerk;6116
Schnabel;das Arrestlokal im Dorf, Gefängnis;8230
Schnabel;Bedeutung unklar, verhüllend? (aus dem Lied zur Pfingstbrautfeier);7350
Schnabel-blech;/Gefäß, um den letzten Rest von Most aus der Bütte zu schöpfen/;7470
Schnabeler;wer in einem fort redet;6110
Schnabel-erbse;Erbsensorte mit schnabelförmig gebogenen Schoten;3400
schnabelig;redefreudig;6405
schnabelig;wählerisch beim Essen;6280
Schnabel-kappe;spitz zulaufende Kappe;5936
Schnabel-licht;Öllampe mit zinnernem Fuß und Stiel...;7760
Schnabel-liese;Dauerschwätzerin;6135
Schnabel-maul;Dauerschwätzer;6120
schnabeln, schnäbeln;von Vögeln, bes. Tauben, die ihre Schnäbel aneinander reiben;4200
schnabeln, schnäbeln;liebkosen, küssen;6332
schnabeln, schnäbeln;dummes Zeug reden, schnell sprechen, ...tratschen;7200
schnabeln, schnäbeln;mit Behagen essen, naschen;5910
schnabeln, schnäbeln;/wenn der Fußballspieler den Ball beim Schießen falsch einschätzt/;7340
Schnabel-rebe;Tragholz des Weinstockes;7470
schnabel-schnell;wenn jemand gedankenlos daher redet;7200
Schnabel-schnüsse;schnellsprechende Person;6110
Schnabel-schuh;vorne spitz zulaufender Schuh;5937
Schnäberlein;schwatzhaftes Mädchen;6135
schnäbern;zungenfertig schwatzen;5360
Schnäbler;ein (nicht näher bezeichnetes) Gerät für den Obstbau;7480
schnabulieren;mit Behagen essen;5910
Schnacheler;wer ausspäht, auskundschaftet?;6110
schnacheln;ausspähen;5410
schnack;schlank, groß gewachsen;5210
schnack;Ablautender Kinderreim beim Klickerspiel;1210
Schnackel;das männliche Glied;5200
Schnackel;Neckname (ohne nähere Angabe);8150
schnackelig;schwankend, wackelig;5500
schnackelig;lang aufgeschossen, sich leicht biegend;9200
schnackeln;etwas gelingt endlich, kommt zum Ende;9900
schnackeln;etwas endlich begreifen;6210
schnackeln;etwas geht verloren, geht in die Brüche;9330
schnackeln;/alle Klicker verlieren und aus dem Klickerspiel ausscheiden/;7370
schnackeln;Androhung von Schlägen;5521
schnacken;Ablautender Kinderreim beim Klickerspiel;1210
Schnackes;das männliche Glied;5200
Schnackes;Neckname (ohne nähere Angabe);8150
Schnäckes;Zigeuner;8160
Schnäckesin;Zigeunerin;8160
Schnaffel;neugierige Frau, die alles auskundschaftet, Gafferin;6136
Schnaffel;unsicheres, zappeliges Mädchen;5166
Schnaffelchen;neugierige Person;6116
Schnaffeler;neugieriger Mann, Horcher;6126
Schnaffeler;unsicherer, zappeliger Bub, Mann;6120
Schnaffelerin;neugierige Frau, Horcherin;6136
Schnaffel-gans;unerfahrenes, dummes, eingebildetes Mädchen;6137
schnaffelig;neugierig, frech, vorwitzig;6280
schnaffelig;jung, unerfahren, schußlig;6405
schnaffeln;gaffen, ausspähen, die Nase in alles stecken;5410
schnaffeln;beim Spiel anderen in die Karten gucken;7380
Schnäk-base;Feinschmeckerin;6130
Schnake;Gemeine Stechmücke (Culex pipiens)...;4700
Schnake;Fiebermücke Gabelmücke (Anopheles);4700
Schnake;/Bez. für verschiedene, kleinere u. sehr lästige Mücken/;4700
Schnake;Stubenfliege (Musca domestica)...;4700
Schnake;Schmeißfliege (Calliphoridae);4700
Schnake;Kohlschnake (Tipula oleracea);4700
Schnake;schmächtiger, etwas bösartiger Mensch;5124
Schnake;häßliches Mädchen;5167
Schnake;Neckn;8150
Schnäke;weibliche Person, die empfindlich und wählerisch im Essen ist...;6130
Schnäke;wer gerne nascht;6110
Schnäke;schmächtige, nebenbei aber auch naschhafte Frau;5164
Schnäke;wer wählerisch ist beim Aussuchen eines Ehepartners;6110
Schnäke;Mund;5200
Schnäke;bleiches Gesicht;5210
Schnäke;Fettschicht auf der gekochten Milch;7455
schnäkelig;wählerisch, empfindlich, zimperlich im Essen;6280
schnäken;wählerisch, empfindlich...im Essen sein...Speisen verschmähen;5910
schnäken;heimlich essen, probieren, sich das Beste aus dem Essen aussuchen;5910
schnäken;naschen, Süßigkeiten essen;5910
schnäken;nach (verbotenen) Leckereien suchen, heimlich davon naschen;5910
schnäken;Geld für Süßigkeiten ausgeben;7600
schnäken;an Bonbons usw. mit der Zunge lecken;5360
Schnaken-balsam;Bachminze (Mentha aquatica);3600
Schnaken-bändiger;Aufschneider, Angeber;6129
Schnaken-bein;bein einer Stubenfliege;4700
Schnaken-bein;Mensch mit dünnen Beinen;5120
Schnaken-beller;Hund, der jede Mücke anbellt, fortwährend bellt;4117
Schnaken-falle;/(sch) wer bei Staunen, Gähnen den Mund offen stehen läßt, Gaffer/;5120
Schnaken-fänger;mit Leim bestrichener Papierstreifen zum Fliegenfang;7736
Schnaken-fänger;Faulenzer;6124
Schnaken-fänger;/Mensch, der laufend den Kopf dreht, um bemerkt zu werden/;6119
Schnaken-fenster;...gegen Mücken und Fliegen gesichertes Fenster;7736
Schnaken-fett;fiktives, imaginäres Fett (...bei Aprilscherzen);7220
Schnaken-feuer;Räucherstäbchen zur Abwehr von Mücken;7736
Schnaken-flug;FlN;8140
Schnaken-fotze;/(RA) fiktiver Körperteil der Schnake/;4700
Schnaken-glas;mit...Bier gefüllte Glasglocke zum Fangen der Stubenfliegen;7736
Schnaken-glocke;mit...Bier gefüllte Glasglocke zum Fangen der Stubenfliegen;7736
Schnaken-kappe;/zum Schutz gegen Stechmücken Hals u. Stirn bedeckendes Kopftuch/;5936
Schnaken-kaute;Brutstätte für Stechmücken;4700
Schnaken-kerze;Mittel gegen die Belästigung durch Mücken;7736
Schnaken-könig;Libelle (Aeschna cyanea);4700
Schnaken-kraut;Laichkraut (Potamogeton natans);3600
Schnaken-leim;Leim zum Fangen von Fliegen;7736
Schnaken-loch;feuchtes, sumpfiges Gelände, Brutstätte für Stechmücken;2700
Schnaken-loch;Neckn (für Germersheim);8150
Schnaken-loch;(KR) fiktiver Ort;8130
