lemma,bedeutung,sachgruppe
Ballenstock,Chrysantheme,3800
"fragen, sich","ungewiss sein, noch nicht entschieden sein",6430
Etikettlein,Etikett auf der Bierflasche,5920
Bauchweh,Bauchschmerzen,5700
aufpudern,"Vorgang, wenn ein Vogel seine Federn so stellt, dass sie abstehen und der Vogelkörper ganz rund aussieht",4200
genafflen,"wund scheuern, wund reiben",5700
Barrasbock,"schlechtes Pferd, mager",4112
Wurstler,"lahmer, immer wie gelähmt wirkender Mensch",5230
Plan,"Ebene, ebene Fläche",2800
Heinsel,Fohlen,4112
Fick,Familienname,7110
anschreiben,an eine für andere sichtbare Stelle schreiben,8400
Schleimscheißer,"jemand, der sich sehr wichtig nimmt",6119
antun,jemanden heftig schimpfen,6333
Siedwurst,"ein langsamer, unbeholfener, ewig unentschlossener Mensch",5120
aufdrehen,aufbegehren gegen jemand,6440
und,und (in Redensart),1110
derzaust,"in unordentlichem, in schlechtem Zustand",5940
Gerstenkugel,"Hordeolum, Entzündung am Augenlid",5410
Anwende,"Pflugwende, Ende des Ackers, das zuletzt gepflügt wird",7420
Häuslerleute,"Bauer, der wenig Feld hat",7400
Nehmen-wir-es-gar,"fiktiver Ort, dessen Einwohner gerne etwas annehmen (Spott)",8150
Riffelholz,einzelnes Holzstück eines Holzbodens,7720
verwaschen,"verpetzen, denunzieren",6540
Stopferdbirne,"große, zum Schälen geeignete Kartoffel",3400
gaunzen,Weinen von Kindern,6320
gute Nacht,gute Nacht (in Redensart),7351
Aufgespreißeltes,Fällkerbe im Baumstamm,7550
aufweichen,auftauen gefrorenen Bodens,2700
stampern,"vertreiben, verjagen",9311
Schlack,"Mensch, der immer zum Spaßen aufgelegt ist",7220
tatschen,"flach, platt schlagen oder drücken, glätten",5520
Leiselein,energieloser Mann,6121
Traber,Fußspur eines Menschen im Schnee,5530
stockrappelfinster,stockdunkel,2100
Max,"Mensch, der immer zum Spaßen aufgelegt ist",7220
gewärmt,warm gemacht,2400
Abschöpfen,"Abfall, der in einem feinmaschigen Sieb beim Reinigen des Getreides von der Oberfläche abgenommen wird",7440
Schlappsack,innere Tasche in der Herrenjacke oder im Herrenmantel,5933
Vieh,Arbeitstier (in Redensart),4110
Anwander,"Pflugwende, Abteilung des Ackers, auf der der Pflug gewendet wird",7420
anstoßen,sich mit dem Fuß berühren,5530
Schlotterapfel,"Apfelsorte, deren Kerne im Kernhaus ein klapperndes Geräusch von sich geben",3120
Ofenrohr,Ofenrohr (in Redensart),7750
helfen,helfen,6420
Brummbär,Anrede unter Verliebten,6332
Schlagelein,"jemand, der sich ungebührlich benimmt",6116
Bollen,Saugbeutel für Kleinkinder,5830
Drischlag,"großer, brutaler Mann",5141
ausgeleiert,"alt, verbraucht, nicht mehr funktionstüchtig",9330
Dummer,"Mann, dessen Frau ihm durch schimpfen zusetzt",6120
Sauvieh,"lustiger, origineller Mensch",6113
Ananas,"Erdbeere, rote, fleischig aromatische Frucht der Erdbeerpflanze",3210
tappen,"(etwas Fallendes) fangen, mit den Händen auffangen",5520
Seichameise,Ameise,4700
Fasangöcker,"Fasan, männliches Tier",4210
Angerührtes,weichgekochtes oder gewässertes Viehfutter,7450
Hasenbalg,Hasenfell,4130
Schmarrentante,"Mann, der ununterbrochen redet, sich gern reden hört",6126
herausziehen,jemandem Geld beim Spiel abgewinnen,7390
Stupfelfeld,abgeerntetes Feld,7420
Altsitz,"kleines Haus oder Zimmer für den Altenteiler, die Altenteilerin",7700
pflötschen,still weinen oder schluchzen,6320
heraufackern,herabgerutschte Erde vom unteren Rand eines steilen Ackers nach oben schaffen,7430
runterlundern,schnell verbrennen (Brennstoff),9230
Karst,"Gerät, mit dem man die vom Acker auf den Rain herausgeackerte Erde zurückstreift",7402
eigenmächtig,"ohne Absprache, ohne Genehmigung",7200
Sperling,Feldsperling (Passer montanus),4210
Lehrerpoppel,"Liebling, bevorzugter Schüler des Lehrers",7010
Wasserfurche,"gedeckter Abzugsgraben, Entwässerungsgraben",7440
Birnenstecher,Wespe,4700
Gleis,"Gleichgewicht, Bahn, Linie",7830
Attich,Huflattich Tussilago farfara,3700
schön,"angenehm, sonnig (Wetter)",2400
Balance,Lenkstange des Fahrrads,7820
gackern,Laute von sich geben: Vogel,4020
nebenhin,abseits,9500
allgemein,"überall verbreitet, bei allen",9300
Schnatterenplatz,mit Winterzwiebeln belegter flacher Hefekuchen,5911
Trampelein,Anrede unter Verliebten,6332
Schneeflöcklein,Schneeflocke (Kindersprache),2200
Pflasterscheißer,Stadtbewohner (pejor),7011
Bettkammer,"abgeteilter Raum innerhalb der Wohnstube, in dem ein Bett stand",7720
Pennal,Kästchen mit Schiebedeckel für Stifte,8400
Lappen,schlechtester Schüler der Klasse,8400
Schöne,"Person, die gute Arbeit abliefert",7500
Bremsenarm,Kurbel der Bremse des Leiterwagens,7403
Kind,"Knabe, Junge",5146
Mädleingockerer,"junger Bursche, Mann, der sexuell sehr aktiv ist und wechselnde Partnerinnen hat (pejor)",6126
herausgucken,als Gewinn zu erwarten sein,7600
Stümpfelchen,"abgeschriebener, kurz gewordener Bleistift",7565
Borstelein,Handbesen,7790
krumm,"krumm, schief",9220
Butterblatt,Huflattich,3500
hertrippeln,mit ganz kleinen Schritten gehen,5530
bocken,brünstig sein vom Schaf,4114
Extrabratwurst,Sonderling,6110
hinausgefroren,Entstehen von Eisblumen am Fenster,9230
hineinsteigen,beim Radfahren in die Pedale treten,7820
Gemästeter,"Person, die übermäßig mit essen versorgt wird",5123
Hueule,Steinkauz (Athene noctua),4220
Schneesuppe,wässriger Schnee,2200
Haufen,große Menge einer Speise,5910
grölzen,lautes Schreien ohne Verständigungsabsicht,5560
Denkvermögen,Merkfähigkeit,6210
Butterpilz,Butterpilz,3510
aufgetaut,aufgetaut des zuvor gefrorenen Bodens,2700
Säurüsselein,vorderster Teil des Schweinerüssels,4010
Zusammenstellung,Zusammenstellung,9300
fersen,"ausreißen, weglaufen [um sich einer unangenehmen Situation, jemandes Zugriff zu entziehen]",5332
Teichkarpfen,Karpfen,4310
zahnen,allgemeines Wort der älteren Leute für schreien,5560
reparieren,"etwas, was nicht mehr funktioniert, entzweigegangen ist, schadhaft geworden ist, wieder in den früheren intakten, gebrauchsfähigen Zustand bringen",7500
Saudrossel,"besonders ""schluckfreudige"" Kehle",5925
Blatersack,mürrischer Mann,6121
Schnabel,Familienname,7110
Knorz,astige Stelle in Holz,7550
Knalle,"Frau, die den ganzen Tag in der Stadt herumläuft, um Klatsch zu verbreiten",6135
Traumsuse,nicht energische weibliche Person,6134
käspern,schwätzen,7210
Kreischerei,heftiger Wortwechsel,6333
Gerstengräte,Granne der Gerste,3300
anschirren,jemanden zur Eile antreiben,5570
Kunde,Mann,5130
hereinrechen,auf die Wiese oder den Rain beim Pflügen hinausgetretene Erde auf den Acker zurückstreifen,7430
Männelein,Mann (pejor),5130
Liebes,Anrede unter Verliebten,6332
Dampf,"Hunger, Kohldampf",5910
Zunehmeter,"Halbmond, Mondphase",2100
dahocken,sitzen,5500
rippeln,streiten,6333
Handwerksbursche,"Streuner, unsteter Mensch",6415
Wiederhören,"Wiederhören, erneutes Hören",5420
angebrüht,kurz mit heißem Wasser übergossen,9230
hinaufbrennen,"etwas Heißes auf etwas drücken, küssen",6332
arm,arm,5200
Köppelein,erstes Stück von abgeschnittenem Brot,5910
Wissergustel,Mann (pejor),5130
Hümmer,Familienname,7110
Spüling,"Gesamtheit des Küchengeschirrs, das gespült werden muss",7740
doben,da oben,9520
Bündelkloß,Semmelkloß in Serviette gekocht,5911
Brame,Augenbraue,5200
schreien,Laute von sich geben: Schwein (ausgewachsen),4020
abschälen,Hose abwetzen,5930
Muckler,"Kosename für viel redendes, lebhaftes Kleinkind",5830
gesoffen,berauscht,5925
Verreckerlein,aufgewecktes Kind,5174
tröcknen,trocken werden,9230
Stiftgriffel,Kästchen mit Schiebedeckel für Stifte,8400
Häpperlein,"junge weibliche Ziege, die noch nicht gezickelt hat",4115
mächtig,Macht haben über,8210
jagen,sehr schnell rennen,5533
Musikapparat,Schimpfwort für die Musikbox,8700
Pedant,"jemand, der immer kleinlich nörgelt und pedantisch urteilt",6117
Mehlsiebelein,Mehlsieb,7580
Flatel,Frau mit Putzfimmel,6130
kernig,"nicht groß gewachsen, aber von kräftiger Statur",5210
Spratzig,hochmütiger Mensch,6119
schockelen,Kniereitspiel spielen,7360
Käse,"Uhr, die oft stehen bleibt",7500
Maren,weiblicher Vorname,7120
tattrig,"benommen, zittrig",5310
Lungenbrot,Zigarillo (Spott),5921
Brett,Brett,7520
Bröckel,"Mann, der besonders kräftig aussieht",5141
auf dem Buckel liegen,liegen,2100
toll,"mürrisch, beleidigt",6280
Plem,"ein langsamer, unbeholfener, ewig unentschlossener Mensch",5120
grausig,"unschön, unvorteilhaft",9240
Hänger,Schlaufe am Hand- oder Spültuch,7545
Unruhegeist,Wirbelwind,2300
Wetterstorren,"alleinstehender, von Wind und Wetter angegriffener Baum",3100
Züttel,Ausgießschnabel am Topf,7740
Markenrand,gezackte Umrandung der Briefmarke,7840
Nichtskönnerin,schlechteste Schülerin der Klasse,8400
Weizengrät,Weizenspreu,3320
Dorngätzer,Neuntöter (Lanius collurio),4210
Schararbeitglocke,"Glocke, mit der die Dorfbewohner zur unentgeltlichen Arbeit für die Gemeinde gerufen wurden",8110
Krautweife,"Person, die viel redet und es dabei mit der Wahrheit nicht so genau nimmt",6110
Dreschmaschiner,volkstümliche Bezeichnung für die Dreschmaschine,7402
gest,drüben,9510
halten,geschlossen halten,9312
gieben,"Hochatmen des Viehs, wenn es sich überfressen hat",7450
Eisschmelz,das durch Abtauen von Eis entstehende Wasser,9233
Anstellung,"Stellung, Posten",7500
Schwarte,Anrede unter Verliebten,6332
Schädelweh,Kopfschmerzen,5700
Gartenhacke,"Gartenhacke, mit dreieckigem Blatt und Stiel",7402
"drücken, sich","ausreißen, weglaufen [um sich einer unangenehmen Situation, jemandes Zugriff zu entziehen]",5332
Nüsshäher,Eichelhäher (Garrulus glandarius),4210
Bulle,"Stier, Bulle",4111
Mutter,kräftige Frau,5160
hinausackern,den Ackerrain beseitigen,7430
Fremder,"Flüchtling, Zugezogener",7010
besorgen,schimpfen,6333
Puffärmel,"am Oberarm gebauschter, nach unten hin schmal werdender Ärmel",5934
vergucken,sich verlieben,6332
quatschen,"viel reden, schwatzen von Kleinkindern",5560
Besserwisser,"jemand, der immer so tut, als wisse er alles",6119
Kalte,sprödes Mädchen,6139
bitzeln,mit dem Finger hinter die Ohren schnippen,5521
übersehen,überschauen,6250
Ding,"Mädchen, Schülerin (pejor)",6130
zusammenfallen,durch Wind zu Boden gedrückt werden,7440
Fisimatenten,"Unsinn, Unfug",6560
Pferdesteche,Viehbremse,4700
derdrösseln,erwürgen,5870
Knopf,Familienname,7110
Schneetapper,Fußspur eines Menschen im Schnee,5530
Stubbi,Normmaß der Bierflasche,7500
Backes,Kartoffelpuffer ?,5911
kratzen,stümperhaft Geige spielen,8730
Hospel,"Mensch, der übereilt und unüberlegt handelt",6114
Tschako,"auffallend hässlicher, kitschiger Damenhut",5936
Donnerwettskerl,frecher junger Kerl,5146
Füllsel,"Bratwurstteig, Bratwurstfüllung",7565
Spelze,Schale von Stachel- oder Weinbeere,3210
Schlittenbein,"schmale, vorn hochgebogene Schiene unter einem Schlitten",7405
Geschrei,Streit,6333
Hochzeitertruhe,"kastenförmiges Möbelstück, in dem die Braut ihre Aussteuer mitbringt",7321
gutstellig,freundlich gesinnt,6332
vergraben,durch Eingraben verstecken,9800
zertrümmern,teilen,9311
Klee,"Klee, Futterpflanze",3400
Schnecklein,schönes Mädchen,5167
dinnenstehen,in etwas stehen,9500
Schmustante,klatschsüchtige Frau,6135
Kirchhofblume,von Fieber gerötete Wange,5700
Wagenarme,"Balken des Vorderwagens, zwischen denen die Deichsel gehalten wird",7403
Päpper,dickes und dabei sehr kleines Mädchen,5171
anwerben,"Reihen von frisch gemähtem Gras auf der Wiese verteilen, verstreuen",7430
"herausfressen, sich",Gesundheit durch reichlich Essen wiederherstellen,5700
Schwanzstutzel,kurz geschnittener Schwanz eines Tieres,4010
Meiserl,"Kohlmeise (Parus maior), Meisenvogel (allgemein)",4210
Gurgelknopf,"Kehlkopf, speziell Adamsapfel",5240
Pfletschmeichel,"Person, die viel weint",6100
Hundsfotz,hinterhältiger Mensch,6112
Wutzchen,Ferkel,4113
Toni,männlicher Vorname,7120
Waldlaubsänger,"Vogel, der in der näheren Umgebung des Erhebungsortes vorkommt",4210
nur,"erheblich, heftig",9400
Zusammenputzig,Restgetreide auf dem Acker,7440
Wiesenboden,die Grasnarbe als Ganzes,7420
hinausschieben,den Hunger vorbeigehen lassen,5910
Buttel,Flasche,7735
Aprilenbutzen,"Graupelschauer, Regenschauer oder Schneeschauer im April",2200
Sache,Sache (in Redensart),9100
"aufführen, sich","benehmen, verhalten",6200
Schlotter,gallertartige Masse,5911
Hasenbock,"Rammler, männlicher Stallhase",4110
Hakenbremse,"Stange mit einem Eisenhaken, mit der man von Tieren gezogene Schlitten bremste",7405
Mordsflänke(n),große Fläche durch vom Wind niedergedrückten Getreides,7440
Taubenstechel,Sperber (Accipiter nisus),4220
Schare,"Gerät, mit dem man die vom Acker auf den Rain herausgeackerte Erde zurückstreift",7402
davonrennen,"ausreißen, weglaufen [um sich einer unangenehmen Situation, jemandes Zugriff zu entziehen]",5332
Schnitzerlein,Rest der Kartoffel nach dem Reiben,7740
Schmierer,"junger Bursche, Mann, der sexuell sehr aktiv ist und wechselnde Partnerinnen hat (pejor)",6126
Getreiderechen,eiserner Rechen,7402
blödeln,schimpfen (allgemeinstes und häufigstes Wort),6333
Blinder,Blinder (in Redensart),5410
Flöte,Flöte (in Redensart),8730
Gänsblümel,Gänseblümchen,3500
aufnehmen,"trächtig werden, von Stallhase",4110
aufhocken,einen Groll gegen jemanden hegen,6333
Meckerei,schimpfen,6333
handsam,"gutartig, nicht wild",6280
Silke,weiblicher Vorname,7120
Patschloch,"Frau, die den ganzen Tag in der Stadt herumläuft, um Klatsch zu verbreiten",6135
Seihlöffel,"Küchengerät, flache Schöpfkelle mit Löchern",7740
Volksnahrung,Bier (Scherz),5920
Eicherl,Eichhörnchen,4130
Kante,Bügelfalte in der Herrenhose,5933
Vetter,männlicher Verwandter,7100
Karessant,Liebender,6110
Hereingeschneiter,"jemand, der nicht einheimisch ist",8160
drillen,quälen,6320
Griebel,ausgelassener Speckwürfel,5910
heimbringen,nach Hause bringen,7800
Fußballspielen,Fußball schießen,7340
Pimpeleinwichtig,Wortführer in einer Gruppe von Menschen,6118
umstoßen,"umstoßen, umwerfen",9130
gilfen,weinen (in Redensart),6320
pfimpfen,Laute von sich geben: Küken,4020
Taubenhannerlein,Taubenhändler,4240
Heidelstecken,Spazierstock mit gebogenem Griff und Stachel am unteren Ende,5932
beschnitten,"zuchtunfähig gemacht, kastriert vom Schwein",4113
jetzt einmal,vor Kurzem,9600
Schrollenklopfen,das Zerschlagen von großen Erdschollen nach dem Pflügen,7430
Häppe,Bezeichnung für den unteren Teil des Spatens,7505
Ringleinsstöckblüte,weiße Samenkugel des Löwenzahns,3500
Funken,Funke (in Redensart),9230
Jackentasche,innere Tasche in der Herrenjacke oder im Herrenmantel,5933
Tollpatsch,Anrede unter Verliebten,6332
einhängeln,die Arme gegenseitig einhängen,9312
hinhauen,Prasseln des Hagels an die Scheibe,2200
Gefangenenwagen,"Polizeiauto, in dem Verdächtige abtransportiert werden",7820
hineinbücken,durch Umbiegen und Festnähen des Randes von Kleidungsstücken einen Saum bilden,7545
schaffen,Wühlen des Maulwurfs,4130
geschneckelt,eingerollt,5940
Fledermaus,gilt im Belegort als Totenvogel,4120
geborgt,geliehen,8330
seiferen,Speichel aus dem Mund fließen lassen,5340
Stäuchel,"Pulswärmer, Handwärmer",5932
Schippe,eiserne Schneeräumschaufel,7736
abreiben,die Haut mit dem Handtuch stark abreiben,5940
Kragenrevers,der den Brustausschnitt der Herrenjacke umrahmende Aufschlag,5933
Hullerlein,dickes und dabei sehr kleines Mädchen,5171
zusammengekrümpelt,"zerknüllt, zusammengerollt (Papier)",7500
Borke,Rinde die beim Brettersägen entfernt wird,3010
Krauterer,verschrobener Mensch mit komischen Ideen,6110
Frühjahrshausputz,Großreinemachen im Frühjahr,7780
herumtreiben,sich triebhaft verhalten,5350
recht,sich rechts befindend (in Redensart),9240
Zwerchsack,"verwirrter, dementer Mensch",6270
Bazi,Betrüger,6540
Stehkragen,langer Hals,5210
Genasch,Gelüste,6400
Maienbaum,Kirchweihbaum,7311
Anstößel,kropfartiger Auswuchs am Brot,7560
Hygienefinger,der kleine Finger der menschlichen Hand,5200
Datsche,nasse Stelle auf dem Feld,2700
aufborsten,"Vorgang, wenn ein Vogel seine Federn so stellt, dass sie abstehen und der Vogelkörper ganz rund aussieht",4200
ausleeren,Erde von Kartoffelwurzeln entfernen,7480
Fraß,schlechtes Essen,5911
plärren,Laute von sich geben: Kuh,4020
einrändeln,"ein Knopfloch mit Stichen versehen, damit es nicht ausfranst",7545
ganz,"so, genau in der Art",9400
Froschgrube,Weiher in der Mitte des Ortes,2600
Schild,Schutzwaffe (in Redensart),8500
Zusammenkehrich,auf die Tenne gefallene Futter- oder Getreidereste,7440
Jane,weiblicher Vorname,7120
zwiespältig,widersprüchlich,6430
Bengelbrucke,Brücke mit quergelegten Rundhölzern als Bodenbelag,7810
Schneequatsch,wässriger Schnee,2200
abblattern,Kohl- oder Rübenblätter entfernen,7430
sofort,unvermittelt,9600
hetschern,aus Kummer weinen,6320
Vorderachse,vorderer Achsstock des Leiterwagens,7403
taube Sau,sturer Mensch,6117
Flotter,"Mensch, der schnell und dennoch gut arbeitet",6114
Hafersensel,Sense zum Getreide schneiden,7402
Haselnusskätzchen,Blütenstände der Haselnuss,3010
einmutzeln,sich warm anziehen,5930
hinaufnöten,"jemandem etwas aufdrängen, z.B. Speise",6460
Gewitterbutzen,Aprilschauer,2200
Schmetterling,"Form, die entsteht, wenn man sich mit ausgebreiteten Armen in den Schnee legt",7360
tatschen,ein klatschendes Geräusch machen,5420
zumachen,allein vor sich hin schimpfen,6333
provisorisch,"flüchtig, oberflächlich",6405
frieren,durch Kälte zu Eis erstarren (in Redensart),2200
hassen,einen Groll gegen jemanden hegen,6333
Influenza,"Schnupfen, Erkältungskrankheit",5700
Lapperich,"dünnflüssiger Brei, dünne Suppe",9233
Leichhut,steifer schwarzer Feiertagshut,5936
Horgel,Schneerolle für einen Schneemann,7360
anschwätzen,"anreden, in einer bestimmten Form ansprechen",6421
Biene,Biene,7460
Krawallbruder,"Mann, der immer viel Lärm verursacht",6126
Knebel,Holzpflock des Garbenbandes,7440
hinunterbringen,etwas essen können (ohne Appetit),5910
Freizeitbauer,"Bauer, der neben der Hofarbeit noch in einem Betrieb arbeitet",7401
Bogen,bestimmte Formation bei der Treibjagd,7550
auskommen,sich vertragen,6330
hinausfegen,Fußboden mit nassem Lappen säubern,7780
abrumpeln,die Haut mit dem Handtuch stark abreiben,5940
Bratwurstmann,Bratwurstverkäufer an der Straße,7600
Arbeitschoß,bei der Arbeit getragene Schürze,5930
Dreckweg,"unbefestigter Weg, dreckiger Weg",7810
Brot,Brot,7560
Zankapfel,Streitobjekt,6333
die Schläppe herabhängen,ein beleidigtes Gesicht machen,6320
schnäbeln,küssen,6332
Bützig,Kehricht,7790
äpfelbäumen,vom Apfelbaum stammend,3120
Stockhieb,Stockschlag auf die Hand,5521
zu,"zu (lokal, in Richtung des Ziels)",9510
herumhussen,sehr schnell ohne bestimmtes Ziel laufen,5533
Tara,Verpackung einer Ware (in Redensart),7600
Deppeter,"Person, die nicht ganz bei Verstand ist",6117
Bummer,ein dicker und sehr kleiner Mann,5142
taub,"dumm, einfältig, blöd (in Redensart)",6210
Dürrleimer,besonders kleiner und magerer Mann,5142
Apfelränzchen,"Apfelscheiben, in Teig gewendet und gebacken",5911
Hainbücher,"fader, träger, stumpfsinniger Mensch",6117
wettern,sich (gegenseitig) beschimpfen,6333
Kleeriss,"Kleefeld, das im weiteren Verlauf als Acker dient",7420
pflätschnass,"völlig, durch und durch nass",9230
Uhrwerk,Uhrwerk (in Redensart),7530
zusammenkälbern,die Wiese zusammentreten,5530
Wind,unwahre Geschichte,6530
vertragen,dickfellig,6300
Nestflüchter,"Tiere, die nach der Geburt/nach dem Schlüpfen sich sehr schnell auf eigenen Beinen fortbewegen",5800
Längwiedring,"Ring, der das hintere Fahrgestell des Leiterwagens mit der Langwiede verbindet",7403
